,Date,Day,Month,Year,DayOfWeek,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,H14,A14,Attendance,Strictness,Season,Round,Hpts,Apts,HTS,ATS,HGSR,AGSR,Home_DS,Away_DS,Home_Form_Points,Away_Form_Points,Home_Goal_Diff_Form,Away_Goal_Diff_Form,Home_Win_Streak,Away_Win_Streak,Home_H2H_Win_Rate,Away_H2H_Win_Rate,HTV($m),ATV($m),HTPos_avg,ATPos_avg,HSPE (%),HPE (%),ASPE (%),APE (%)
531,09/12/2001,9,12,2001,1,Arsenal,Aston Villa,3.0,2.0,H,0.0,2.0,A,A Wiley,15.0,8.0,8.0,5.0,9.0,3.0,18.0,14.0,4.0,0.0,0.0,0.0,3,3,"38,074",12.11111111111110,2001,16,26,21,1.8461538461538500,1.471698113207550,1.7884615384615400,1.2264150943396200,1.0192307692307700,1.0943396226415100,1.9,1.5,8.0,0.0,2,0,0.5,0.0,,,,,,,,
532,09/12/2001,9,12,2001,1,Blackburn,Leeds,1.0,2.0,A,0.0,0.0,D,A D'Urso,14.0,10.0,6.0,7.0,8.0,7.0,15.0,18.0,1.0,5.0,0.0,0.0,1,3,"28,309",12.565656565656600,2001,16,16,24,1.2666666666666700,1.7884615384615400,1.4,1.5384615384615400,1.1333333333333300,0.9807692307692310,1.4,1.7,5.0,5.0,0,0,0.0,0.0,,,,,,,,
533,09/12/2001,9,12,2001,1,Ipswich,Newcastle,0.0,1.0,A,0.0,1.0,A,R Styles,9.0,7.0,5.0,5.0,8.0,2.0,3.0,3.0,3.0,1.0,0.0,0.0,3,1,"24,748",13.308056872037900,2001,16,9,24,1.4150943396226400,1.4423076923076900,1.3396226415094300,1.3076923076923100,1.2452830188679200,1.3076923076923100,0.4,1.6,-10.0,2.0,0,0,0.5,0.0,,,,,,,,
534,09/12/2001,9,12,2001,1,Sunderland,Chelsea,0.0,0.0,D,0.0,0.0,D,N Barry,11.0,10.0,6.0,3.0,6.0,6.0,11.0,15.0,1.0,3.0,0.0,0.0,2,2,"48,017",10.863157894736800,2001,16,19,21,1.4339622641509400,1.5849056603773600,1.1132075471698100,1.6415094339622600,1.0566037735849100,1.0754716981132100,1.1,1.4,-2.0,4.0,1,0,0.5,0.0,,,,,,,,
535,12/12/2001,12,12,2001,4,Liverpool,Fulham,0.0,0.0,D,0.0,0.0,D,J Winter,16.0,8.0,7.0,4.0,7.0,3.0,17.0,11.0,0.0,0.0,0.0,0.0,3,2,"37,163",9.333333333333330,2001,16,28,20,1.9423076923076900,1.4666666666666700,1.8461538461538500,1.1333333333333300,0.9615384615384620,0.8666666666666670,2.6,1.7,14.0,5.0,3,1,0.0,0.0,,,,,,,,
536,12/12/2001,12,12,2001,4,Man United,Derby,5.0,0.0,H,2.0,0.0,H,M Halsey,20.0,8.0,11.0,5.0,5.0,6.0,8.0,13.0,1.0,2.0,0.0,0.0,3,2,"67,577",8.69433962264151,2001,16,21,13,1.9056603773584900,1.0377358490566000,2.0754716981132100,0.9056603773584910,1.0943396226415100,1.5660377358490600,1.3,0.8,1.0,-11.0,0,1,0.0,0.5,,,,,,,,
537,15/12/2001,15,12,2001,7,Bolton,Charlton,0.0,0.0,D,0.0,0.0,D,C Foy,13.0,6.0,6.0,4.0,7.0,4.0,13.0,13.0,1.0,2.0,0.0,0.0,2,3,"20,834",10.931297709923700,2001,16,17,18,1.25,1.3518518518518500,1.25,1.3148148148148100,1.3125,1.4259259259259300,0.9,1.3,-7.0,1.0,0,2,0.0,0.0,,,,,,,,
538,15/12/2001,15,12,2001,7,Everton,Derby,1.0,0.0,H,0.0,0.0,D,C Wilkes,22.0,3.0,12.0,2.0,9.0,3.0,9.0,15.0,1.0,1.0,0.0,0.0,2,3,"30,615",13.379310344827600,2001,16,19,13,1.169811320754720,1.0185185185185200,1.2264150943396200,0.8888888888888890,1.471698113207550,1.6296296296296300,1.3,0.8,3.0,-13.0,0,0,0.0,0.0,,,,,,,,
539,15/12/2001,15,12,2001,7,Middlesbrough,Man United,0.0,1.0,A,0.0,0.0,D,D Elleray,6.0,14.0,3.0,5.0,5.0,8.0,11.0,14.0,2.0,3.0,0.0,0.0,2,4,"34,358",9.411764705882350,2001,16,15,21,1.1296296296296300,1.9259259259259300,1.1296296296296300,2.1296296296296300,1.2222222222222200,1.0740740740740700,1.3,1.3,2.0,2.0,0,1,0.0,0.5,,,,,,,,
540,15/12/2001,15,12,2001,7,Newcastle,Blackburn,2.0,1.0,H,0.0,1.0,A,S Dunn,15.0,8.0,6.0,6.0,10.0,6.0,8.0,15.0,0.0,3.0,0.0,0.0,2,2,"50,064",11.070707070707100,2001,17,27,16,1.471698113207550,1.1875,1.3018867924528300,1.375,1.2830188679245300,1.1875,1.9,1.3,6.0,4.0,1,0,0.0,0.0,,,,,,,,
541,15/12/2001,15,12,2001,7,Southampton,Sunderland,2.0,0.0,H,1.0,0.0,H,D Pugh,14.0,5.0,5.0,3.0,3.0,1.0,11.0,13.0,1.0,2.0,0.0,0.0,2,2,"29,459",11.142857142857100,2001,17,13,20,1.2264150943396200,1.4259259259259300,1.0377358490566000,1.0925925925925900,1.3584905660377400,1.037037037037040,1.0,1.2,-2.0,-1.0,1,0,0.0,0.5,,,,,,,,
542,15/12/2001,15,12,2001,7,Tottenham,Fulham,4.0,0.0,H,2.0,0.0,H,N Barry,10.0,12.0,6.0,1.0,3.0,6.0,18.0,15.0,3.0,2.0,0.0,0.0,2,3,"36,054",10.863157894736800,2001,17,24,21,1.3518518518518500,1.4375,1.3333333333333300,1.0625,1.4259259259259300,0.8125,1.6,1.7,1.0,5.0,0,0,0.0,0.0,,,,,,,,
543,15/12/2001,15,12,2001,7,West Ham,Arsenal,1.0,1.0,D,1.0,1.0,D,M Riley,8.0,16.0,4.0,6.0,7.0,6.0,10.0,14.0,4.0,3.0,0.0,0.0,3,3,"34,523",14.965853658536600,2001,17,18,29,1.1296296296296300,1.8679245283018900,1.1666666666666700,1.8113207547169800,1.4444444444444400,1.0377358490566000,1.4,1.9,-5.0,7.0,1,3,0.0,0.5,,,,,,,,
544,16/12/2001,16,12,2001,1,Chelsea,Liverpool,4.0,0.0,H,2.0,0.0,H,M Halsey,16.0,16.0,10.0,8.0,5.0,6.0,15.0,10.0,2.0,3.0,0.0,0.0,2,3,"41,174",8.69433962264151,2001,17,22,29,1.5740740740740700,1.9245283018867900,1.6111111111111100,1.8113207547169800,1.0555555555555600,0.9433962264150940,1.4,2.4,4.0,13.0,0,0,0.5,0.0,,,,,,,,
545,16/12/2001,16,12,2001,1,Leeds,Leicester,2.0,2.0,D,1.0,0.0,H,R Styles,14.0,5.0,7.0,4.0,8.0,3.0,6.0,15.0,1.0,3.0,0.0,0.0,3,1,"38,337",13.308056872037900,2001,17,27,12,1.8113207547169800,1.1296296296296300,1.5471698113207500,0.8888888888888890,0.9811320754716980,1.4814814814814800,1.7,0.8,4.0,-11.0,1,0,0.5,0.0,,,,,,,,
546,17/12/2001,17,12,2001,2,Aston Villa,Ipswich,2.0,1.0,H,1.0,1.0,D,M Dean,10.0,14.0,5.0,3.0,1.0,4.0,16.0,10.0,0.0,1.0,0.0,0.0,2,2,"29,320",14.595365418894800,2001,17,21,9,1.4444444444444400,1.3888888888888900,1.2407407407407400,1.3148148148148100,1.1296296296296300,1.2407407407407400,1.2,0.4,-3.0,-7.0,0,0,0.5,0.0,,,,,,,,
547,18/12/2001,18,12,2001,3,Arsenal,Newcastle,1.0,3.0,A,1.0,0.0,H,G Poll,19.0,4.0,8.0,3.0,4.0,4.0,10.0,19.0,3.0,3.0,1.0,1.0,3,2,"38,012",12.258064516129000,2001,17,29,27,1.8518518518518500,1.5,1.7962962962963000,1.3148148148148100,1.037037037037040,1.2777777777777800,1.9,1.9,7.0,6.0,0,2,0.5,0.0,,,,,,,,
548,19/12/2001,19,12,2001,4,Leeds,Everton,3.0,2.0,H,2.0,0.0,H,P Jones,18.0,8.0,7.0,3.0,5.0,2.0,12.0,13.0,1.0,1.0,0.0,0.0,3,2,"40,201",13.10344827586210,2001,17,27,22,1.7962962962963000,1.2037037037037000,1.5555555555555600,1.2222222222222200,1.0,1.4444444444444400,1.5,1.6,1.0,5.0,0,1,0.5,0.0,,,,,,,,
549,22/12/2001,22,12,2001,7,Charlton,Blackburn,0.0,2.0,A,0.0,0.0,D,W G,10.0,7.0,2.0,4.0,4.0,3.0,16.0,19.0,2.0,3.0,0.0,0.0,2,2,"25,857",20.0,2001,17,19,16,1.3454545454545500,1.1176470588235300,1.290909090909090,1.3529411764705900,1.4,1.2352941176470600,1.3,1.0,1.0,2.0,0,0,0.0,0.0,,,,,,,,
550,22/12/2001,22,12,2001,7,Derby,Aston Villa,3.0,1.0,H,1.0,1.0,D,D Elleray,10.0,10.0,7.0,3.0,4.0,5.0,11.0,15.0,0.0,1.0,0.0,0.0,3,2,"28,001",9.411764705882350,2001,18,13,24,1.0,1.4727272727272700,0.8727272727272730,1.2545454545454500,1.6181818181818200,1.1272727272727300,0.8,1.2,-12.0,-4.0,0,1,0.5,0.0,,,,,,,,
551,22/12/2001,22,12,2001,7,Leeds,Newcastle,3.0,4.0,A,1.0,1.0,D,J Winter,15.0,13.0,6.0,7.0,2.0,9.0,19.0,17.0,2.0,1.0,0.0,0.0,3,3,"40,287",9.333333333333330,2001,18,30,30,1.8181818181818200,1.5272727272727300,1.5818181818181800,1.3454545454545500,1.018181818181820,1.2727272727272700,1.5,2.2,1.0,10.0,1,3,0.0,0.5,,,,,,,,
552,22/12/2001,22,12,2001,7,Leicester,West Ham,1.0,1.0,D,1.0,0.0,H,E Wolstenholme,10.0,7.0,4.0,3.0,6.0,7.0,8.0,15.0,2.0,2.0,1.0,0.0,2,2,"20,131",13.6,2001,18,13,19,1.1272727272727300,1.1272727272727300,0.9090909090909090,1.1636363636363600,1.490909090909090,1.4363636363636400,0.9,1.5,-10.0,1.0,0,0,0.5,0.0,,,,,,,,
553,22/12/2001,22,12,2001,7,Man United,Southampton,6.0,1.0,H,3.0,0.0,H,S Dunn,12.0,6.0,7.0,3.0,8.0,6.0,13.0,10.0,1.0,1.0,0.0,0.0,3,2,"67,638",11.070707070707100,2001,18,24,16,1.9454545454545500,1.2592592592592600,2.109090909090910,1.0555555555555600,1.0545454545454500,1.3333333333333300,1.3,1.0,1.0,-2.0,2,2,0.5,0.0,,,,,,,,
554,22/12/2001,22,12,2001,7,Sunderland,Everton,1.0,0.0,H,0.0,0.0,D,B Knight,10.0,8.0,5.0,5.0,6.0,5.0,18.0,15.0,1.0,4.0,0.0,0.0,2,3,"48,013",12.253968253968300,2001,18,20,22,1.4,1.1818181818181800,1.0727272727272700,1.2363636363636400,1.0545454545454500,1.4727272727272700,1.1,1.3,-3.0,-1.0,0,0,0.5,0.0,,,,,,,,
555,22/12/2001,22,12,2001,7,Tottenham,Ipswich,1.0,2.0,A,1.0,1.0,D,M Riley,12.0,12.0,6.0,4.0,9.0,5.0,22.0,16.0,1.0,2.0,1.0,0.0,2,2,"36,040",14.965853658536600,2001,18,27,9,1.3818181818181800,1.3636363636363600,1.3818181818181800,1.309090909090910,1.4,1.2545454545454500,1.9,0.4,6.0,-7.0,1,0,0.5,0.0,,,,,,,,
556,23/12/2001,23,12,2001,1,Chelsea,Bolton,5.0,1.0,H,2.0,1.0,H,U Rennie,16.0,10.0,5.0,4.0,4.0,4.0,7.0,21.0,2.0,2.0,0.0,0.0,2,1,"34,063",10.586206896551700,2001,18,25,18,1.6,1.2352941176470600,1.6545454545454500,1.1764705882352900,1.0363636363636400,1.2352941176470600,1.4,0.9,6.0,-7.0,1,0,0.0,0.0,,,,,,,,
557,23/12/2001,23,12,2001,1,Liverpool,Arsenal,1.0,2.0,A,0.0,1.0,A,P Durkin,15.0,11.0,2.0,3.0,6.0,4.0,12.0,20.0,1.0,4.0,0.0,1.0,2,3,"44,297",8.818181818181820,2001,18,29,30,1.8888888888888900,1.8181818181818200,1.7777777777777800,1.7818181818181800,1.0,1.0727272727272700,2.1,1.6,7.0,3.0,0,0,0.5,0.0,,,,,,,,
558,26/12/2001,26,12,2001,4,Arsenal,Chelsea,2.0,1.0,H,0.0,1.0,A,G Barber,11.0,9.0,7.0,3.0,4.0,5.0,18.0,21.0,2.0,4.0,0.0,0.0,3,2,"38,079",13.64102564102560,2001,18,30,25,1.8392857142857100,1.625,1.7857142857142900,1.7142857142857100,1.0714285714285700,1.0357142857142900,1.6,1.6,2.0,10.0,1,2,0.0,0.0,,,,,,,,
559,26/12/2001,26,12,2001,4,Aston Villa,Liverpool,1.0,2.0,A,1.0,1.0,D,A D'Urso,10.0,12.0,5.0,6.0,7.0,3.0,10.0,9.0,1.0,0.0,0.0,0.0,2,3,"42,602",12.565656565656600,2001,18,24,29,1.4464285714285700,1.8545454545454500,1.25,1.7636363636363600,1.1607142857142900,1.018181818181820,1.2,2.0,-5.0,6.0,0,0,0.0,0.3333333333333330,,,,,,,,
560,26/12/2001,26,12,2001,4,Blackburn,Sunderland,0.0,3.0,A,0.0,2.0,A,C Wilkes,7.0,13.0,3.0,7.0,3.0,5.0,24.0,23.0,1.0,2.0,1.0,0.0,2,2,"29,869",13.379310344827600,2001,19,19,23,1.2222222222222200,1.4285714285714300,1.3888888888888900,1.0714285714285700,1.1666666666666700,1.0357142857142900,1.3,1.1,6.0,-4.0,1,1,0.0,0.0,,,,,,,,
561,26/12/2001,26,12,2001,4,Bolton,Leeds,0.0,3.0,A,0.0,2.0,A,A Wiley,17.0,8.0,2.0,5.0,11.0,2.0,15.0,20.0,1.0,3.0,0.0,0.0,2,3,"27,060",12.11111111111110,2001,19,18,30,1.1666666666666700,1.7857142857142900,1.1666666666666700,1.6071428571428600,1.4444444444444400,1.0714285714285700,0.9,1.4,-9.0,0.0,0,0,0.0,0.0,,,,,,,,
562,26/12/2001,26,12,2001,4,Everton,Man United,0.0,2.0,A,0.0,0.0,D,U Rennie,10.0,11.0,5.0,7.0,4.0,11.0,11.0,12.0,0.0,1.0,0.0,0.0,3,3,"39,948",10.586206896551700,2001,19,22,27,1.1607142857142900,1.9642857142857100,1.2142857142857100,2.1785714285714300,1.4642857142857100,1.0535714285714300,1.2,1.3,-2.0,4.0,0,3,0.0,0.3333333333333330,,,,,,,,
563,26/12/2001,26,12,2001,4,Fulham,Charlton,0.0,0.0,D,0.0,0.0,D,S Bennett,10.0,8.0,4.0,3.0,4.0,9.0,5.0,14.0,2.0,1.0,0.0,0.0,2,2,"17,900",13.553719008264500,2001,19,21,19,1.3529411764705900,1.3214285714285700,1.0,1.2678571428571400,1.0,1.4107142857142900,1.6,1.2,1.0,-1.0,0,0,0.0,0.0,,,,,,,,
564,26/12/2001,26,12,2001,4,Ipswich,Leicester,2.0,0.0,H,0.0,0.0,D,N Barry,12.0,3.0,6.0,1.0,3.0,10.0,2.0,6.0,0.0,2.0,0.0,0.0,2,2,"24,403",10.863157894736800,2001,19,12,14,1.3928571428571400,1.125,1.3214285714285700,0.9107142857142860,1.25,1.4821428571428600,0.6,1.0,-6.0,-8.0,1,0,0.3333333333333330,0.0,,,,,,,,
565,26/12/2001,26,12,2001,4,Newcastle,Middlesbrough,3.0,0.0,H,1.0,0.0,H,M Halsey,18.0,5.0,9.0,2.0,10.0,2.0,18.0,12.0,0.0,1.0,0.0,0.0,3,1,"52,127",8.69433962264151,2001,19,33,15,1.5535714285714300,1.1090909090909100,1.3928571428571400,1.1090909090909100,1.3035714285714300,1.2181818181818200,2.2,1.2,7.0,1.0,4,0,0.0,0.3333333333333330,,,,,,,,
566,26/12/2001,26,12,2001,4,Southampton,Tottenham,1.0,0.0,H,0.0,0.0,D,P Jones,6.0,10.0,5.0,6.0,4.0,13.0,15.0,16.0,0.0,3.0,0.0,0.0,2,2,"31,719",13.10344827586210,2001,19,16,27,1.2363636363636400,1.3571428571428600,1.0545454545454500,1.375,1.4181818181818200,1.4107142857142900,1.0,1.9,-5.0,7.0,0,0,0.3333333333333330,0.0,,,,,,,,
567,26/12/2001,26,12,2001,4,West Ham,Derby,4.0,0.0,H,1.0,0.0,H,G Poll,14.0,6.0,9.0,3.0,3.0,1.0,13.0,19.0,1.0,3.0,0.0,1.0,2,3,"31,379",12.258064516129000,2001,19,20,16,1.125,1.0357142857142900,1.1607142857142900,0.9107142857142860,1.4285714285714300,1.6071428571428600,1.3,1.1,-1.0,-8.0,0,1,0.3333333333333330,0.0,,,,,,,,
568,29/12/2001,29,12,2001,7,Arsenal,Middlesbrough,2.0,1.0,H,0.0,1.0,A,A D'Urso,16.0,3.0,6.0,2.0,9.0,1.0,17.0,13.0,3.0,4.0,0.0,0.0,4,2,"37,948",12.565656565656600,2001,19,33,15,1.8596491228070200,1.0892857142857100,1.7894736842105300,1.0892857142857100,1.0701754385964900,1.25,1.8,1.2,3.0,0.0,2,0,0.0,0.3333333333333330,,,,,,,,
569,29/12/2001,29,12,2001,7,Aston Villa,Tottenham,1.0,1.0,D,0.0,1.0,A,E Wolstenholme,12.0,7.0,7.0,4.0,12.0,1.0,12.0,10.0,0.0,3.0,0.0,0.0,3,3,"41,134",13.6,2001,19,24,27,1.4210526315789500,1.3333333333333300,1.2456140350877200,1.3508771929824600,1.1754385964912300,1.4035087719298200,0.9,1.6,-7.0,4.0,0,0,0.3333333333333330,0.0,,,,,,,,
570,29/12/2001,29,12,2001,7,Blackburn,Derby,0.0,1.0,A,0.0,1.0,A,D Pugh,16.0,7.0,5.0,5.0,13.0,4.0,13.0,20.0,2.0,4.0,0.0,0.0,3,3,"23,529",11.142857142857100,2001,20,19,16,1.1578947368421100,1.0175438596491200,1.3157894736842100,0.8947368421052630,1.263157894736840,1.6491228070175400,1.0,1.0,-3.0,-12.0,0,0,0.0,0.0,,,,,,,,
571,29/12/2001,29,12,2001,7,Bolton,Leicester,2.0,2.0,D,1.0,2.0,A,M Riley,5.0,14.0,3.0,8.0,4.0,10.0,11.0,15.0,2.0,3.0,2.0,1.0,3,3,"23,037",14.965853658536600,2001,20,18,14,1.105263157894740,1.105263157894740,1.105263157894740,0.8947368421052630,1.5263157894736800,1.4912280701754400,0.9,1.0,-8.0,-8.0,0,0,0.0,0.0,,,,,,,,
572,29/12/2001,29,12,2001,7,Everton,Charlton,0.0,3.0,A,0.0,1.0,A,G Barber,7.0,8.0,3.0,4.0,3.0,6.0,16.0,12.0,1.0,3.0,0.0,0.0,4,3,"31,131",13.64102564102560,2001,20,22,20,1.1403508771929800,1.3157894736842100,1.1929824561403500,1.2456140350877200,1.4736842105263200,1.3859649122807000,0.9,1.3,-5.0,0.0,0,0,0.3333333333333330,0.0,,,,,,,,
573,29/12/2001,29,12,2001,7,Ipswich,Sunderland,5.0,0.0,H,4.0,0.0,H,G Poll,13.0,10.0,8.0,3.0,3.0,3.0,6.0,4.0,1.0,1.0,0.0,0.0,3,3,"24,517",12.258064516129000,2001,20,15,26,1.4210526315789500,1.456140350877190,1.3333333333333300,1.105263157894740,1.2280701754386000,1.0175438596491200,0.8,1.4,-4.0,1.0,2,2,0.3333333333333330,0.0,,,,,,,,
574,29/12/2001,29,12,2001,7,Newcastle,Chelsea,1.0,2.0,A,1.0,2.0,A,S Bennett,10.0,12.0,7.0,8.0,5.0,3.0,11.0,21.0,0.0,3.0,0.0,0.0,4,3,"52,123",13.553719008264500,2001,20,36,28,1.5789473684210500,1.5964912280701800,1.4210526315789500,1.7017543859649100,1.280701754385970,1.0526315789473700,2.5,1.6,12.0,10.0,5,0,0.0,0.0,,,,,,,,
575,29/12/2001,29,12,2001,7,Southampton,Leeds,0.0,1.0,A,0.0,0.0,D,M Halsey,12.0,13.0,6.0,7.0,3.0,5.0,17.0,15.0,1.0,1.0,0.0,0.0,3,4,"31,622",8.69433962264151,2001,20,19,33,1.2678571428571400,1.8070175438596500,1.0535714285714300,1.631578947368420,1.3928571428571400,1.0526315789473700,1.3,1.6,-2.0,3.0,1,1,0.3333333333333330,0.0,,,,,,,,
576,29/12/2001,29,12,2001,7,West Ham,Liverpool,1.0,1.0,D,1.0,0.0,H,R Styles,17.0,12.0,8.0,8.0,9.0,5.0,5.0,8.0,1.0,0.0,0.0,0.0,3,3,"35,103",13.308056872037900,2001,20,23,32,1.1578947368421100,1.875,1.2105263157894700,1.7678571428571400,1.4035087719298200,1.0178571428571400,1.3,2.0,2.0,4.0,1,1,0.0,0.0,,,,,,,,
577,30/12/2001,30,12,2001,1,Fulham,Man United,2.0,3.0,A,1.0,2.0,A,D Gallagher,17.0,19.0,9.0,10.0,4.0,3.0,14.0,8.0,0.0,2.0,0.0,0.0,1,2,"21,159",10.11023622047240,2001,20,22,30,1.3333333333333300,1.9824561403508800,0.9444444444444440,2.175438596491230,0.9444444444444440,1.0350877192982500,1.7,1.6,3.0,7.0,0,4,0.0,0.0,,,,,,,,
578,01/01/2002,1,1,2002,3,Charlton,Ipswich,3.0,2.0,H,2.0,2.0,D,U Rennie,13.0,6.0,8.0,4.0,11.0,4.0,19.0,12.0,2.0,2.0,0.0,0.0,3,3,"25,893",10.586206896551700,2001,20,20,15,1.3448275862069000,1.4482758620689700,1.2758620689655200,1.396551724137930,1.3620689655172400,1.206896551724140,1.6,1.0,5.0,1.0,1,3,0.3333333333333330,0.0,,,,,,,,
579,01/01/2002,1,1,2002,3,Chelsea,Southampton,2.0,4.0,A,2.0,1.0,H,E Wolstenholme,13.0,8.0,6.0,5.0,2.0,6.0,14.0,18.0,2.0,1.0,0.0,0.0,3,3,"35,156",13.6,2001,20,28,19,1.6206896551724100,1.2456140350877200,1.706896551724140,1.0350877192982500,1.0517241379310300,1.3859649122807000,1.8,1.2,11.0,-3.0,1,0,0.3333333333333330,0.0,,,,,,,,
580,01/01/2002,1,1,2002,3,Leeds,West Ham,3.0,0.0,H,2.0,0.0,H,S Dunn,12.0,9.0,11.0,4.0,8.0,6.0,15.0,8.0,3.0,2.0,0.0,0.0,4,3,"39,320",11.070707070707100,2001,21,36,24,1.8275862068965500,1.1551724137931000,1.6206896551724100,1.206896551724140,1.0344827586206900,1.396551724137930,1.8,1.1,4.0,1.0,2,0,0.0,0.3333333333333330,,,,,,,,
581,01/01/2002,1,1,2002,3,Liverpool,Bolton,1.0,1.0,D,0.0,0.0,D,C Wilkes,15.0,7.0,5.0,6.0,4.0,8.0,8.0,15.0,1.0,4.0,0.0,0.0,3,3,"43,710",13.379310344827600,2001,21,33,19,1.8596491228070200,1.1,1.7543859649122800,1.15,1.0175438596491200,1.55,1.8,0.7,2.0,-9.0,0,0,0.0,0.0,,,,,,,,
582,01/01/2002,1,1,2002,3,Middlesbrough,Everton,1.0,0.0,H,0.0,0.0,D,R Styles,10.0,11.0,4.0,3.0,5.0,6.0,12.0,10.0,1.0,2.0,0.0,0.0,2,4,"27,463",13.308056872037900,2001,21,15,22,1.0701754385964900,1.1206896551724100,1.087719298245610,1.1724137931034500,1.263157894736840,1.5,1.1,0.9,-1.0,-6.0,0,0,0.0,0.3333333333333330,,,,,,,,
583,01/01/2002,1,1,2002,3,Sunderland,Aston Villa,1.0,1.0,D,0.0,0.0,D,M Riley,18.0,8.0,11.0,4.0,7.0,0.0,14.0,13.0,1.0,3.0,0.0,0.0,3,3,"45,324",14.965853658536600,2001,21,26,25,1.4310344827586200,1.4137931034482800,1.0862068965517200,1.2413793103448300,1.0862068965517200,1.1724137931034500,1.4,0.7,-2.0,-8.0,0,0,0.0,0.0,,,,,,,,
584,01/01/2002,1,1,2002,3,Tottenham,Blackburn,1.0,0.0,H,1.0,0.0,H,J Winter,12.0,11.0,7.0,7.0,7.0,9.0,14.0,17.0,0.0,1.0,0.0,0.0,3,3,"35,131",9.333333333333330,2001,21,28,19,1.3275862068965500,1.1,1.3448275862069000,1.25,1.396551724137930,1.25,1.4,0.9,2.0,-4.0,0,0,0.0,0.0,,,,,,,,
585,02/01/2002,2,1,2002,4,Derby,Fulham,0.0,1.0,A,0.0,0.0,D,B Knight,10.0,8.0,0.0,4.0,10.0,3.0,17.0,7.0,1.0,2.0,0.0,0.0,3,2,"28,165",12.253968253968300,2001,21,19,22,1.0517241379310300,1.263157894736840,0.896551724137931,1.0,1.6206896551724100,1.0526315789473700,1.2,1.6,-11.0,2.0,1,0,0.0,0.0,,,,,,,,
586,02/01/2002,2,1,2002,4,Man United,Newcastle,3.0,1.0,H,1.0,0.0,H,P Jones,11.0,11.0,7.0,6.0,6.0,5.0,11.0,8.0,1.0,1.0,0.0,0.0,3,3,"67,646",13.10344827586210,2001,21,33,36,2.0,1.5517241379310300,2.189655172413790,1.4137931034482800,1.0517241379310300,1.293103448275860,1.8,2.2,8.0,9.0,5,0,0.3333333333333330,0.0,,,,,,,,
587,09/01/2002,9,1,2002,4,Southampton,Liverpool,2.0,0.0,H,0.0,0.0,D,G Poll,9.0,7.0,7.0,4.0,5.0,6.0,12.0,7.0,0.0,1.0,0.0,0.0,3,3,"31,527",12.258064516129000,2001,21,22,33,1.2758620689655200,1.8448275862069000,1.0862068965517200,1.7413793103448300,1.396551724137930,1.0172413793103400,1.5,1.6,0.0,0.0,1,0,0.0,0.0,,,,,,,,
588,12/01/2002,12,1,2002,7,Aston Villa,Derby,2.0,1.0,H,2.0,1.0,H,M Halsey,9.0,3.0,5.0,1.0,4.0,1.0,15.0,13.0,2.0,3.0,0.0,1.0,2,2,"28,881",8.69433962264151,2001,21,25,19,1.4067796610169500,1.0338983050847500,1.2372881355932200,0.8813559322033900,1.1694915254237300,1.6101694915254200,0.8,1.2,-5.0,-8.0,0,0,0.3333333333333330,0.0,,,,,,,,
589,12/01/2002,12,1,2002,7,Blackburn,Charlton,4.0,1.0,H,2.0,0.0,H,N Barry,18.0,9.0,11.0,6.0,7.0,2.0,12.0,11.0,0.0,0.0,0.0,1.0,2,2,"23,365",10.863157894736800,2001,21,19,23,1.0476190476190500,1.3728813559322000,1.1904761904761900,1.305084745762710,1.2380952380952400,1.3728813559322000,0.8,1.6,-5.0,4.0,0,2,0.0,0.0,,,,,,,,
590,12/01/2002,12,1,2002,7,Bolton,Chelsea,2.0,2.0,D,0.0,0.0,D,J Winter,11.0,9.0,5.0,4.0,10.0,3.0,10.0,11.0,0.0,1.0,0.0,0.0,2,2,"23,891",9.333333333333330,2001,22,20,31,1.0952380952381000,1.5932203389830500,1.1428571428571400,1.7118644067796600,1.5238095238095200,1.1016949152542400,0.8,1.5,-8.0,8.0,0,0,0.0,0.0,,,,,,,,
591,12/01/2002,12,1,2002,7,Everton,Sunderland,1.0,0.0,H,1.0,0.0,H,D Elleray,9.0,6.0,5.0,1.0,4.0,5.0,11.0,16.0,1.0,1.0,0.0,0.0,2,2,"30,736",9.411764705882350,2001,22,22,27,1.1016949152542400,1.423728813559320,1.152542372881360,1.0847457627118600,1.4915254237288100,1.0847457627118600,0.8,1.4,-7.0,-2.0,0,0,0.0,0.0,,,,,,,,
592,12/01/2002,12,1,2002,7,Fulham,Middlesbrough,2.0,1.0,H,2.0,1.0,H,M Dean,19.0,8.0,11.0,4.0,10.0,2.0,15.0,18.0,1.0,2.0,0.0,0.0,2,2,"18,975",14.595365418894800,2001,22,25,18,1.35,1.103448275862070,1.0,1.0862068965517200,1.0,1.2413793103448300,1.6,1.1,2.0,-2.0,1,1,0.0,0.0,,,,,,,,
593,12/01/2002,12,1,2002,7,Ipswich,Tottenham,2.0,1.0,H,1.0,0.0,H,M Messias,8.0,11.0,5.0,6.0,5.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,2,2,"25,077",13.688888888888900,2001,22,18,31,1.423728813559320,1.3559322033898300,1.4067796610169500,1.3389830508474600,1.2372881355932200,1.3728813559322000,1.0,1.4,1.0,2.0,0,1,0.3333333333333330,0.0,,,,,,,,
